Source,Target,Type,Id,Label,timeset,Weight
standard/supported.html,emoji/charts/emoji-versions.html,Directed,18892,,,1
faq/vs.html,emoji/charts/index.html,Directed,18893,,,1
versions/latest/,emoji/charts-11.0/emoji-released.html,Directed,18894,,,1
alloc/Pipeline.html,emoji/future/emoji-candidates.html,Directed,18895,,,1
emoji/,emoji/images.html,Directed,18896,,,1
faq/emoji_dingbats.html,emoji/images.html,Directed,18897,,,1
emoji/,emoji/index.html,Directed,18898,,,1
faq/emoji_dingbats.html,emoji/selection.html,Directed,18899,,,1
faq/emoji_submission.html,emoji/selection.html,Directed,18900,,,3
pending/docsubmit.html,emoji/selection.html,Directed,18903,,,2
pending/proposals.html,emoji/selection.html,Directed,18905,,,1
faq/emoji_submission.html,emoji_dingbats.html,Directed,18906,,,1
faq/emoji_dingbats.html,emoji_submission.html,Directed,18907,,,1
versions/index.html,enumeratedversions.html,Directed,18908,,,5
errata/,errata/,Directed,18913,,,2
publications/,errata/,Directed,18915,,,1
reporting.html,errata/,Directed,18916,,,1
reports/index.html,errata/,Directed,18917,,,1
reports/tr15/,errata/,Directed,18918,,,1
reports/tr24/,errata/,Directed,18919,,,1
standard/tutorial-info.html,errata/,Directed,18924,,,1
versions/index.html,errata/,Directed,18925,,,1
versions/latest/,errata/,Directed,18926,,,2
unicode.org,errata/,Directed,18928,,,2
versions/enumeratedversions.html,errata/index.html,Directed,18930,,,1
versions/latest/,erratafixed.html,Directed,18931,,,1
publications/,faq,Directed,18932,,,2
reporting.html,faq,Directed,18934,,,1
standard/standard.html,faq,Directed,18935,,,2
announcements/articles.html,faq/,Directed,18937,,,1
announcements/books.html,faq/,Directed,18938,,,1
announcements/quotations.html,faq/,Directed,18939,,,1
casestudy/,faq/,Directed,18940,,,1
consortium/distlist.html,faq/,Directed,18941,,,2
consortium/edcom.html,faq/,Directed,18943,,,1
consortium/newcomer.html,faq/,Directed,18944,,,1
contacts.html,faq/,Directed,18945,,,2
education/,faq/,Directed,18947,,,1
education/consortwork.html,faq/,Directed,18948,,,1
education/ngos.html,faq/,Directed,18949,,,1
education/students.html,faq/,Directed,18950,,,1
faq/,faq/,Directed,18951,,,1
faq/alpha_soup.html,faq/,Directed,18952,,,1
faq/attribution.html,faq/,Directed,18953,,,1
faq/basic_q.html,faq/,Directed,18954,,,2
faq/bengali.html,faq/,Directed,18956,,,1
faq/bidi.html,faq/,Directed,18957,,,1
faq/blocks_ranges.html,faq/,Directed,18958,,,1
faq/casemap_charprop.html,faq/,Directed,18959,,,1
faq/char_combmark.html,faq/,Directed,18960,,,1
faq/char_proposal.html,faq/,Directed,18961,,,1
faq/collation.html,faq/,Directed,18962,,,1
faq/compression.html,faq/,Directed,18963,,,1
faq/conversion_mapping.html,faq/,Directed,18964,,,1
faq/cope_change.html,faq/,Directed,18965,,,1
faq/emoji_dingbats.html,faq/,Directed,18966,,,1
faq/emoji_submission.html,faq/,Directed,18967,,,1
faq/faq_on_faqs.html,faq/,Directed,18968,,,1
faq/font_keyboard.html,faq/,Directed,18969,,,1
faq/greek.html,faq/,Directed,18970,,,1
faq/han_cjk.html,faq/,Directed,18971,,,1
faq/idn.html,faq/,Directed,18972,,,1
faq/indic.html,faq/,Directed,18973,,,1
faq/internationalization.html,faq/,Directed,18974,,,1
faq/korean.html,faq/,Directed,18975,,,1
faq/languagetagging.html,faq/,Directed,18976,,,1
faq/ligature_digraph.html,faq/,Directed,18977,,,1
faq/line_breaking.html,faq/,Directed,18978,,,1
faq/membership.html,faq/,Directed,18979,,,1
faq/middleeast.html,faq/,Directed,18980,,,1
faq/myanmar.html,faq/,Directed,18981,,,1
faq/named_sequences.html,faq/,Directed,18982,,,1
faq/normalization.html,faq/,Directed,18983,,,1
faq/private_use.html,faq/,Directed,18984,,,1
faq/programming.html,faq/,Directed,18985,,,1
faq/prop_new_characters.html,faq/,Directed,18986,,,1
faq/punctuation_symbols.html,faq/,Directed,18987,,,1
faq/reports_process.html,faq/,Directed,18988,,,1
faq/sdos.html,faq/,Directed,18989,,,1
faq/security.html,faq/,Directed,18990,,,1
faq/specifications.html,faq/,Directed,18991,,,1
faq/tamil.html,faq/,Directed,18992,,,1
faq/ucd.html,faq/,Directed,18993,,,1
faq/unicode_iso.html,faq/,Directed,18994,,,1
faq/unicode_web.html,faq/,Directed,18995,,,1
faq/unsup_char.html,faq/,Directed,18996,,,1
faq/vs.html,faq/,Directed,18997,,,1
notes/,faq/,Directed,18998,,,1
press/,faq/,Directed,18999,,,1
reports/tr10/,faq/,Directed,19000,,,1
reports/tr17/,faq/,Directed,19001,,,1
reports/tr35/,faq/,Directed,19002,,,1
resources/,faq/,Directed,19003,,,1
sitemap/,faq/,Directed,19004,,,3
standard/tutorial-info.html,faq/,Directed,19007,,,1
standard/WhatIsUnicode.html,faq/,Directed,19008,,,1
ucd/,faq/,Directed,19009,,,1
unicode.org,faq/,Directed,19010,,,2
faq/alpha_soup.html,faq/alpha_soup.html,Directed,19012,,,3
announcements/,faq/alpha_soup.html,Directed,19015,,,1
faq/,faq/alpha_soup.html,Directed,19016,,,1
sitemap/,faq/alpha_soup.html,Directed,19017,,,1
faq/sdos.html,faq/alpha_soup.html#IETF,Directed,19018,,,1
faq/sdos.html,faq/alpha_soup.html#ISO,Directed,19019,,,1
faq/sdos.html,faq/alpha_soup.html#W3C,Directed,19020,,,1
faq/,faq/attribution.html,Directed,19021,,,1
faq/faq_on_faqs.html,faq/attribution.html,Directed,19022,,,1
faq/char_proposal.html,faq/attribution.html#AF,Directed,19023,,,1
faq/unicode_iso.html,faq/attribution.html#AF,Directed,19024,,,1
faq/utf_bom.html,faq/attribution.html#AF,Directed,19025,,,1
faq/vs.html,faq/attribution.html#AF,Directed,19026,,,1
faq/myanmar.html,faq/attribution.html#CWC,Directed,19027,,,1
faq/basic_q.html,faq/attribution.html#JC,Directed,19028,,,1
faq/casemap_charprop.html,faq/attribution.html#JC,Directed,19029,,,2
faq/char_combmark.html,faq/attribution.html#JC,Directed,19031,,,3
faq/char_proposal.html,faq/attribution.html#JDA,Directed,19034,,,1
faq/char_combmark.html,faq/attribution.html#KP,Directed,19035,,,1
faq/blocks_ranges.html,faq/attribution.html#KW,Directed,19036,,,1
faq/char_combmark.html,faq/attribution.html#MD,Directed,19037,,,1
faq/casemap_charprop.html,faq/attribution.html#OS,Directed,19038,,,1
faq/ligature_digraph.html,faq/attribution.html#PC,Directed,19039,,,1
faq/myanmar.html,faq/attribution.html#SRL,Directed,19040,,,1
faq/basic_q.html,faq/basic_q.html,Directed,19041,,,20
faq/,faq/basic_q.html,Directed,19061,,,2
unicode.org,faq/basic_q.html,Directed,19063,,,2
faq/bengali.html,faq/bengali.html,Directed,19065,,,10
faq/,faq/bengali.html,Directed,19075,,,2
faq/indic.html,faq/bengali.html,Directed,19077,,,1
faq/bidi.html,faq/bidi.html,Directed,19078,,,20
faq/,faq/bidi.html,Directed,19098,,,1
sitemap/,faq/bidi.html,Directed,19099,,,2
faq/blocks_ranges.html,faq/blocks_ranges.html,Directed,19101,,,21
faq/,faq/blocks_ranges.html,Directed,19122,,,1
faq/casemap_charprop.html,faq/casemap_charprop.html,Directed,19123,,,35
faq/,faq/casemap_charprop.html,Directed,19158,,,1
faq/ucd.html,faq/casemap_charprop.html,Directed,19159,,,1
sitemap/,faq/casemap_charprop.html,Directed,19160,,,1
faq/idn.html,faq/casemap_charprop.html#11,Directed,19161,,,1
faq/font_keyboard.html,faq/casemap_charprop.html#14,Directed,19162,,,2
faq/char_combmark.html,faq/char_combmark.html,Directed,19164,,,27
faq/,faq/char_combmark.html,Directed,19191,,,1
faq/char_proposal.html,faq/char_combmark.html,Directed,19192,,,1
pending/proposals.html,faq/char_combmark.html,Directed,19193,,,1
standard/where/,faq/char_combmark.html,Directed,19194,,,1
faq/char_proposal.html,faq/char_combmark.html#12,Directed,19195,,,1
faq/char_proposal.html,faq/char_combmark.html#13,Directed,19196,,,1
faq/collation.html,faq/char_combmark.html#17,Directed,19197,,,1
faq/ligature_digraph.html,faq/char_combmark.html#17,Directed,19198,,,1
faq/char_proposal.html,faq/char_proposal.html,Directed,19199,,,16
faq/,faq/char_proposal.html,Directed,19215,,,1
faq/collation.html,faq/collation.html,Directed,19216,,,17
faq/,faq/collation.html,Directed,19233,,,1
sitemap/,faq/collation.html,Directed,19234,,,1
faq/compression.html,faq/compression.html,Directed,19235,,,7
faq/,faq/compression.html,Directed,19242,,,1
sitemap/,faq/compression.html,Directed,19243,,,1
faq/conversion_mapping.html,faq/conversion_mapping.html,Directed,19244,,,3
faq/,faq/conversion_mapping.html,Directed,19247,,,1
faq/cope_change.html,faq/cope_change.html,Directed,19248,,,9
faq/,faq/cope_change.html,Directed,19257,,,1
faq/emoji_dingbats.html,faq/emoji_dingbats.html,Directed,19258,,,40
emoji/,faq/emoji_dingbats.html,Directed,19298,,,2
faq/,faq/emoji_dingbats.html,Directed,19300,,,1
sitemap/,faq/emoji_dingbats.html,Directed,19301,,,1
unicode.org,faq/emoji_dingbats.html,Directed,19302,,,2
faq/emoji_submission.html,faq/emoji_submission.html,Directed,19304,,,13
emoji/,faq/emoji_submission.html,Directed,19317,,,1
faq/,faq/emoji_submission.html,Directed,19318,,,1
faq/faq_on_faqs.html,faq/faq_on_faqs.html,Directed,19319,,,7
faq/,faq/faq_on_faqs.html,Directed,19326,,,1
faq/font_keyboard.html,faq/font_keyboard.html,Directed,19327,,,47
faq/,faq/font_keyboard.html,Directed,19374,,,1
faq/indic.html,faq/font_keyboard.html,Directed,19375,,,1
unicode.org,faq/font_keyboard.html,Directed,19376,,,2
faq/greek.html,faq/greek.html,Directed,19378,,,8
faq/,faq/greek.html,Directed,19386,,,1
faq/han_cjk.html,faq/han_cjk.html,Directed,19387,,,26
faq/,faq/han_cjk.html,Directed,19413,,,1
standard/where/,faq/han_cjk.html,Directed,19414,,,1
faq/font_keyboard.html,faq/han_cjk.html#3,Directed,19415,,,1
faq/casemap_charprop.html,faq/hex-digit-values.txt,Directed,19416,,,1
faq/idn.html,faq/idn.html,Directed,19417,,,28
faq/,faq/idn.html,Directed,19445,,,1
faq/security.html,faq/idn.html,Directed,19446,,,1
faq/indic.html,faq/indic.html,Directed,19447,,,19
faq/,faq/indic.html,Directed,19466,,,1
faq/bengali.html,faq/indic.html,Directed,19467,,,1
faq/tamil.html,faq/indic.html,Directed,19468,,,1
standard/where/,faq/indic.html,Directed,19469,,,1
unicode.org,faq/indic.html,Directed,19470,,,2
faq/indic.html,faq/indic.html#15,Directed,19472,,,1
faq/internationalization.html,faq/internationalization.html,Directed,19473,,,13
faq/,faq/internationalization.html,Directed,19486,,,1
faq/korean.html,faq/korean.html,Directed,19487,,,9
faq/,faq/korean.html,Directed,19496,,,1
faq/han_cjk.html,faq/korean.html,Directed,19497,,,1
faq/languagetagging.html,faq/languagetagging.html,Directed,19498,,,3
faq/,faq/languagetagging.html,Directed,19501,,,1
faq/ligature_digraph.html,faq/ligature_digraph.html,Directed,19502,,,27
faq/,faq/ligature_digraph.html,Directed,19529,,,1
faq/char_combmark.html,faq/ligature_digraph.html#3,Directed,19530,,,1
faq/char_combmark.html,faq/ligature_digraph.html#Dig2,Directed,19531,,,1
faq/middleeast.html,faq/ligature_digraph.html#PForms,Directed,19532,,,1
faq/line_breaking.html,faq/line_breaking.html,Directed,19533,,,5
faq/,faq/line_breaking.html,Directed,19538,,,1
faq/membership.html,faq/membership.html,Directed,19539,,,10
faq/,faq/membership.html,Directed,19549,,,1
faq/middleeast.html,faq/middleeast.html,Directed,19550,,,6
faq/,faq/middleeast.html,Directed,19556,,,1
sitemap/,faq/middleeast.html,Directed,19557,,,1
faq/myanmar.html,faq/myanmar.html,Directed,19558,,,27
faq/,faq/myanmar.html,Directed,19585,,,1
faq/named_sequences.html,faq/named_sequences.html,Directed,19586,,,15
faq/,faq/named_sequences.html,Directed,19601,,,1
faq/normalization.html,faq/normalization.html,Directed,19602,,,24
faq/,faq/normalization.html,Directed,19626,,,1
faq/korean.html,faq/normalization.html,Directed,19627,,,1
faq/bidi.html,faq/normalization.html#8,Directed,19628,,,1
faq/private_use.html,faq/private_use.html,Directed,19629,,,37
faq/,faq/private_use.html,Directed,19666,,,1
glossary/,faq/private_use.html,Directed,19667,,,1
faq/blocks_ranges.html,faq/private_use.html#noncharacters,Directed,19668,,,1
faq/utf_bom.html,faq/private_use.html#noncharacters,Directed,19669,,,3
faq/casemap_charprop.html,faq/private_use.html#privateuse,Directed,19672,,,1
faq/programming.html,faq/programming.html,Directed,19673,,,7
faq/,faq/programming.html,Directed,19680,,,1
faq/prop_new_characters.html,faq/prop_new_characters.html,Directed,19681,,,7
faq/,faq/prop_new_characters.html,Directed,19688,,,1
faq/punctuation_symbols.html,faq/punctuation_symbols.html,Directed,19689,,,6
faq/,faq/punctuation_symbols.html,Directed,19695,,,1
faq/reports_process.html,faq/reports_process.html,Directed,19696,,,14
consortium/utc.html,faq/reports_process.html,Directed,19710,,,1
faq/,faq/reports_process.html,Directed,19711,,,1
sitemap/,faq/reports_process.html,Directed,19712,,,1
faq/sdos.html,faq/sdos.html,Directed,19713,,,11
announcements/,faq/sdos.html,Directed,19724,,,1
faq/,faq/sdos.html,Directed,19725,,,1
faq/alpha_soup.html,faq/sdos.html,Directed,19726,,,1
sitemap/,faq/sdos.html,Directed,19727,,,1
faq/security.html,faq/security.html,Directed,19728,,,10
faq/,faq/security.html,Directed,19738,,,1
sitemap/,faq/security.html,Directed,19739,,,1
faq/specifications.html,faq/specifications.html,Directed,19740,,,2
consortium/edcom.html,faq/specifications.html,Directed,19742,,,1
consortium/newcomer.html,faq/specifications.html,Directed,19743,,,1
faq/,faq/specifications.html,Directed,19744,,,2
faq/basic_q.html,faq/specifications.html,Directed,19746,,,1
notes/,faq/specifications.html,Directed,19747,,,1
publications/,faq/specifications.html,Directed,19748,,,2
reports/index.html,faq/specifications.html,Directed,19750,,,2
unicode.org,faq/specifications.html,Directed,19752,,,2
faq/tamil.html,faq/tamil.html,Directed,19754,,,15
faq/,faq/tamil.html,Directed,19769,,,2
faq/indic.html,faq/tamil.html,Directed,19771,,,1
faq/ucd.html,faq/ucd.html,Directed,19772,,,9
faq/,faq/ucd.html,Directed,19781,,,1
faq/unicode_iso.html,faq/unicode_iso.html,Directed,19782,,,5
faq/,faq/unicode_iso.html,Directed,19787,,,1
faq/basic_q.html,faq/unicode_iso.html,Directed,19788,,,1
faq/unicode_web.html,faq/unicode_web.html,Directed,19789,,,15
faq/,faq/unicode_web.html,Directed,19804,,,1
faq/unsup_char.html,faq/unsup_char.html,Directed,19805,,,7
faq/,faq/unsup_char.html,Directed,19812,,,1
faq/utf_bom.html,faq/unsup_char.html,Directed,19813,,,1
faq/vs.html,faq/unsup_char.html,Directed,19814,,,1
faq/utf_bom.html,faq/utf_bom.html,Directed,19815,,,51
faq/,faq/utf_bom.html,Directed,19866,,,1
faq/blocks_ranges.html,faq/utf_bom.html,Directed,19867,,,1
sitemap/,faq/utf_bom.html,Directed,19868,,,1
unicode.org,faq/utf_bom.html,Directed,19869,,,2
faq/private_use.html,faq/utf_bom.html#bom1,Directed,19871,,,1
faq/utf_bom.html,faq/utf_bom.html#utf16-11,Directed,19872,,,1
faq/vs.html,faq/vs.html,Directed,19873,,,26
faq/,faq/vs.html,Directed,19899,,,1
faq/font_keyboard.html,faq/vs.html,Directed,19900,,,1
faq/font_keyboard.html,font_keyboard.html#3,Directed,19901,,,1
faq/han_cjk.html,font_keyboard.html#7,Directed,19902,,,1
policies/policies.html,font_policy.html,Directed,19903,,,1
resources/,fonts.html,Directed,19904,,,1
consortium/newcomer.html,fr/,Directed,19905,,,1
faq/internationalization.html,fr/,Directed,19906,,,1
sitemap/,fr/,Directed,19907,,,1
reports/tr35/,ftp://ftp.iana.org/tz/releases/,Directed,19908,,,1
sitemap/,ftp://ftp.unicode.org/Public,Directed,19909,,,1
standard/standard.html,ftp://ftp.unicode.org/Public,Directed,19910,,,1
faq/casemap_charprop.html,ftp://ftp.unicode.org/Public/UCD/latest/ucd/CaseFolding.txt,Directed,19911,,,1
faq/casemap_charprop.html,ftp://ftp.unicode.org/Public/UCD/latest/ucd/SpecialCasing.txt,Directed,19912,,,2
faq/casemap_charprop.html,ftp://ftp.unicode.org/Public/UCD/latest/ucd/UnicodeData.txt,Directed,19914,,,2
onlinedat/online.html,ftp://www.unicode.org/Public,Directed,19916,,,1
ucd/,ftp://www.unicode.org/Public/UCD/latest/,Directed,19917,,,1
faq/basic_q.html,glossary,Directed,19918,,,1
glossary/,glossary/,Directed,19919,,,683
announcements/,glossary/,Directed,20601,,,1
education/,glossary/,Directed,20602,,,1
education/consortwork.html,glossary/,Directed,20603,,,1
education/ngos.html,glossary/,Directed,20604,,,1
education/students.html,glossary/,Directed,20605,,,1
faq/alpha_soup.html,glossary/,Directed,20606,,,1
notes/,glossary/,Directed,20608,,,1
pending/proposals.html,glossary/,Directed,20609,,,1
publications/,glossary/,Directed,20610,,,1
reports/index.html,glossary/,Directed,20611,,,1
reports/tr10/,glossary/,Directed,20612,,,1
reports/tr17/,glossary/,Directed,20613,,,1
reports/tr35/,glossary/,Directed,20614,,,1
sitemap/,glossary/,Directed,20615,,,2
standard/standard.html,glossary/,Directed,20617,,,2
versions/latest/,glossary/,Directed,20619,,,1
unicode.org,glossary/,Directed,20620,,,2
faq/char_combmark.html,glossary/#grapheme,Directed,20622,,,1
glossary/,glossary/index.html#unicode,Directed,20623,,,3
glossary/,glossary/index.html#utf_16_encoding_form,Directed,20626,,,1
glossary/,glossary/index.html#utf_16_encoding_scheme,Directed,20627,,,1
glossary/,glossary/index.html#utf_32_encoding_form,Directed,20628,,,1
glossary/,glossary/index.html#utf_32_encoding_scheme,Directed,20629,,,1
glossary/,glossary/index.html#utf_8_encoding_form,Directed,20630,,,1
glossary/,glossary/index.html#utf_8_encoding_scheme,Directed,20631,,,1
help/display_problems.html,help/display_problems.html,Directed,20632,,,4
faq/basic_q.html,help/display_problems.html,Directed,20636,,,1
faq/char_combmark.html,help/display_problems.html,Directed,20637,,,2
faq/myanmar.html,help/display_problems.html,Directed,20639,,,1
notes/,help/display_problems.html,Directed,20640,,,1
unicode.org,help/display_problems.html,Directed,20641,,,2
faq/faq_on_faqs.html,help/translation.html,Directed,20643,,,1
history/,history/,Directed,20644,,,4
consortium/consort.html,history/,Directed,20648,,,1
history/20thceleb/20thceleb.html,history/,Directed,20649,,,1
history/versionone.html,history/,Directed,20650,,,1
sitemap/,history/,Directed,20651,,,1
unicode.org,history/,Directed,20652,,,2
history/20thceleb/20thceleb.html,history/20thceleb/20thceleb.html,Directed,20654,,,1
announcements/,history/20thceleb/20thceleb.html,Directed,20655,,,1
history/,history/20thceleb/20thceleb.html,Directed,20656,,,1
history/index.html,history/20thceleb/20thceleb.html,Directed,20657,,,1
history/versionone.html,history/20thceleb/20thceleb.html,Directed,20658,,,1
history/20thceleb/20thceleb.html,history/20thceleb/DeLaHuntSong.mp3,Directed,20659,,,1
history/20thceleb/20thceleb.html,history/20thceleb/IUC32pictures.html,Directed,20660,,,1
history/photoalbum/,history/20thceleb/IUC32pictures.html,Directed,20661,,,1
history/20thceleb/20thceleb.html,history/20thceleb/McKenna-VinePoetry.mp3,Directed,20662,,,1
history/20thceleb/20thceleb.html,history/20thceleb/TexinLimerick.mp3,Directed,20663,,,1
history/20thceleb/20thceleb.html,history/20thceleb/Trivia.mp3,Directed,20664,,,1
history/boardmembers.html,history/boardmembers.html,Directed,20665,,,3
consortium/consort.html,history/boardmembers.html,Directed,20668,,,1
history/,history/boardmembers.html,Directed,20669,,,2
history/index.html,history/boardmembers.html,Directed,20671,,,2
history/versionone.html,history/boardmembers.html,Directed,20673,,,1
history/contributors.html,history/contributors.html,Directed,20674,,,3
consortium/consort.html,history/contributors.html,Directed,20677,,,1
consortium/memblogo.html,history/contributors.html,Directed,20678,,,2
history/,history/contributors.html,Directed,20680,,,2
history/index.html,history/contributors.html,Directed,20682,,,2
history/versionone.html,history/contributors.html,Directed,20684,,,1
consortium/consort.html,history/earlyyears.html,Directed,20685,,,1
history/,history/earlyyears.html,Directed,20686,,,2
history/index.html,history/earlyyears.html,Directed,20688,,,2
history/versionone.html,history/earlyyears.html,Directed,20690,,,1
history/museum.html,history/EarthwebCommercial.avi,Directed,20691,,,1
history/museum.html,history/first-pr.htm,Directed,20692,,,1
history/,history/hartinterview.html,Directed,20693,,,1
history/index.html,history/hartinterview.html,Directed,20694,,,1
history/,history/hartmemo.html,Directed,20695,,,1
history/index.html,history/hartmemo.html,Directed,20696,,,1
history/index.html,history/index.html,Directed,20697,,,5
history/,history/index.html,Directed,20701,,,1
history/boardmembers.html,history/index.html,Directed,20702,,,1
history/contributors.html,history/index.html,Directed,20703,,,1
history/earlyyears.html,history/index.html,Directed,20704,,,1
history/hartinterview.html,history/index.html,Directed,20705,,,1
history/hartmemo.html,history/index.html,Directed,20706,,,1
history/museum.html,history/index.html,Directed,20708,,,1
history/photoalbum/,history/index.html,Directed,20709,,,1
history/previousofficers.html,history/index.html,Directed,20710,,,1
history/publicationdates.html,history/index.html,Directed,20711,,,1
history/summary.html,history/index.html,Directed,20712,,,1
history/versionone.html,history/index.html,Directed,20713,,,1
history/20thceleb/20thceleb.html,history/movie/CorneliusSong.MOV,Directed,20714,,,1
history/20thceleb/20thceleb.html,history/movie/DeLaHuntSong.MOV,Directed,20715,,,1
history/20thceleb/20thceleb.html,history/movie/McKennaPoetry.MOV,Directed,20716,,,1
history/20thceleb/20thceleb.html,history/movie/TexinLimeric.MOV,Directed,20717,,,1
history/museum.html,history/movie/Uni-44kStereo.mp3,Directed,20718,,,1
history/museum.html,history/movie/UniMovie-large.mov,Directed,20719,,,1
history/museum.html,history/movie/UniMovie-small.mov,Directed,20720,,,1
consortium/consort.html,history/museum.html,Directed,20721,,,1
history/,history/museum.html,Directed,20722,,,2
history/index.html,history/museum.html,Directed,20724,,,2
history/versionone.html,history/museum.html,Directed,20726,,,1
consortium/consort.html,history/photoalbum/,Directed,20727,,,1
history/,history/photoalbum/,Directed,20728,,,2
history/index.html,history/photoalbum/,Directed,20730,,,2
history/versionone.html,history/photoalbum/,Directed,20732,,,1
history/photoalbum/,history/photoalbum/dinner.html,Directed,20733,,,1
history/photoalbum/,history/photoalbum/irg2007.html,Directed,20734,,,1
history/photoalbum/,history/photoalbum/magda10yrs.html,Directed,20735,,,1
history/photoalbum/,history/photoalbum/TUS5.html,Directed,20736,,,1
history/photoalbum/,history/photoalbum/utc118.html,Directed,20737,,,1
consortium/consort.html,history/previousofficers.html,Directed,20738,,,1
history/,history/previousofficers.html,Directed,20739,,,2
history/index.html,history/previousofficers.html,Directed,20741,,,2
history/versionone.html,history/previousofficers.html,Directed,20743,,,1
history/publicationdates.html,history/publicationdates.html,Directed,20744,,,12
consortium/consort.html,history/publicationdates.html,Directed,20756,,,1
history/,history/publicationdates.html,Directed,20757,,,2
history/index.html,history/publicationdates.html,Directed,20759,,,2
history/versionone.html,history/publicationdates.html,Directed,20761,,,1
publications/,history/publicationdates.html,Directed,20762,,,1
standard/standard.html,history/publicationdates.html,Directed,20763,,,1
versions/enumeratedversions.html,history/publicationdates.html,Directed,20764,,,2
versions/index.html,history/publicationdates.html,Directed,20766,,,2
consortium/consort.html,history/summary.html,Directed,20768,,,1
history/,history/summary.html,Directed,20769,,,2
history/index.html,history/summary.html,Directed,20771,,,2
history/versionone.html,history/summary.html,Directed,20773,,,1
history/20thceleb/20thceleb.html,history/unicode88.pdf,Directed,20774,,,1
history/museum.html,history/unicode88.pdf,Directed,20775,,,2
history/publicationdates.html,history/unicode88.pdf,Directed,20777,,,1
history/museum.html,history/unicodeMOV.mov,Directed,20778,,,1
history/museum.html,history/unicodeWMV.wmv,Directed,20779,,,1
consortium/consort.html,history/versionone.html,Directed,20780,,,1
history/,history/versionone.html,Directed,20781,,,2
history/index.html,history/versionone.html,Directed,20783,,,2
faq/idn.html,http://.com,Directed,20785,,,2
timesens/logistics-mongolian.html,http://192.0.2.1,Directed,20787,,,1
timesens/logistics-utc155.html,http://192.0.2.1,Directed,20788,,,1
reports/tr35/,http://aa.usno.navy.mil/faq/docs/UT.php,Directed,20789,,,1
faq/alpha_soup.html,http://appsrv.cse.cuhk.edu.hk/~irg/,Directed,20790,,,1
faq/han_cjk.html,http://appsrv.cse.cuhk.edu.hk/~irg/,Directed,20791,,,2
L2/index.html,http://appsrv.cse.cuhk.edu.hk/~irg/,Directed,20793,,,1
timesens/calendar.html,http://appsrv.cse.cuhk.edu.hk/~irg/,Directed,20794,,,1
wg2/,http://appsrv.cse.cuhk.edu.hk/~irg/,Directed,20795,,,1
faq/idn.html,http://bb.at,Directed,20796,,,1
faq/idn.html,http://BB.at,Directed,20797,,,1
faq/idn.html,http://bby.com,Directed,20798,,,1
faq/idn.html,http://Bcher.de,Directed,20799,,,1
faq/casemap_charprop.html,http://billposer.org/Software/unidesc.html,Directed,20800,,,1
consortium/adopt-a-character.html,http://blog.typekit.com/2016/03/28/strengthening-the-fabric-of-digital-communications-support-the-unicode-consortium/,Directed,20801,,,1
consortium/newcomer.html,http://blog.unicode.org/,Directed,20802,,,1
press/,http://blog.unicode.org/,Directed,20803,,,1
unicode.org,http://blog.unicode.org/,Directed,20804,,,4
versions/enumeratedversions.html,http://blog.unicode.org/2009/10/unicode-announcement-unicode-520.html,Directed,20808,,,1
versions/enumeratedversions.html,http://blog.unicode.org/2010/10/unicode-version-60-support-for-popular.html,Directed,20809,,,1
versions/enumeratedversions.html,http://blog.unicode.org/2011/02/unicode-version-60-complete-text-of.html,Directed,20810,,,1
versions/enumeratedversions.html,http://blog.unicode.org/2012/01/announcing-unicode-standard-version-61.html,Directed,20811,,,1
versions/enumeratedversions.html,http://blog.unicode.org/2012/04/unicode-version-61-complete-text-of.html,Directed,20812,,,1
versions/enumeratedversions.html,http://blog.unicode.org/2012/09/announcing-unicode-standard-version-62.html,Directed,20813,,,1
versions/enumeratedversions.html,http://blog.unicode.org/2012/11/the-unicode-6.html,Directed,20814,,,1
versions/enumeratedversions.html,http://blog.unicode.org/2013/09/announcing-unicode-standard-version-63.html,Directed,20815,,,1
versions/enumeratedversions.html,http://blog.unicode.org/2014/06/announcing-unicode-standard-version-70.html,Directed,20816,,,1
versions/enumeratedversions.html,http://blog.unicode.org/2014/10/unicode-version-70-complete-text-of.html,Directed,20817,,,1
versions/enumeratedversions.html,http://blog.unicode.org/2015/06/announcing-unicode-standard-version-80.html,Directed,20818,,,1
versions/enumeratedversions.html,http://blog.unicode.org/2015/08/unicode-version-80-complete-text-of.html,Directed,20819,,,1
versions/enumeratedversions.html,http://blog.unicode.org/2016/06/announcing-unicode-standard-version-90.html,Directed,20820,,,1
consortium/adopt-a-character.html,http://blog.unicode.org/2016/06/encoding-mayan-script-your-adopt.html,Directed,20821,,,1
consortium/adopt-a-character.html,http://blog.unicode.org/2016/07/adopt-character-grant-to-support.html,Directed,20822,,,1
versions/enumeratedversions.html,http://blog.unicode.org/2016/07/unicode-version-90-complete-text-of.html,Directed,20823,,,1
consortium/adopt-a-character.html,http://blog.unicode.org/2016/12/adopt-character-grant-to-support-indic.html,Directed,20824,,,4
versions/enumeratedversions.html,http://blog.unicode.org/2017/06/announcing-unicode-standard-version-100.html,Directed,20828,,,1
consortium/adopt-a-character.html,http://blog.unicode.org/2017/07/adopt-character-grant-to-support-three.html,Directed,20829,,,3
versions/enumeratedversions.html,http://blog.unicode.org/2017/08/unicode-100-paperback-available.html,Directed,20832,,,1
consortium/adopt-a-character.html,http://blog.unicode.org/2018/02/adopt-character-grant-to-support-three.html,Directed,20833,,,3
